date,store_id,product_category,units_sold,revenue,promotion_active
2025-11-07,STR_014,Electronics,42,6142.15,0
2025-04-03,STR_007,Clothing,80,3940.81,0
2025-05-13,STR_009,Clothing,94,4326.77,0
2025-07-02,STR_002,Clothing,54,2420.69,0
2025-02-11,STR_011,Toys,110,2894.69,1
2025-04-17,STR_017,Clothing,29,1198.19,0
2025-08-21,STR_005,Toys,85,2012.26,0
2025-02-11,STR_018,Food,25,215.64,0
2025-12-19,STR_008,Home,58,4455.6,0
2025-12-09,STR_007,Food,88,708.55,1
2025-03-31,STR_013,Home,20,1646.59,0
2025-11-17,STR_002,Toys,44,1142.53,0
2025-05-20,STR_019,Home,67,5227.33,0
2025-10-13,STR_003,Electronics,13,1973.78,0
2025-07-20,STR_019,Toys,42,1056.19,0
2025-03-10,STR_007,Home,84,6705.84,1
2025-01-31,STR_015,Electronics,43,5824.89,0
2025-02-06,STR_008,Food,44,356.86,0
2025-01-20,STR_017,Food,35,294.68,0
2025-03-04,STR_017,Home,25,2093.77,0
2025-05-07,STR_015,Electronics,16,2589.18,0
2025-10-07,STR_009,Food,20,170.18,0
2025-09-17,STR_015,Toys,56,1454.13,1
2025-12-09,STR_008,Home,73,6291.77,0
2025-03-26,STR_008,Toys,62,1609.37,0
2025-10-12,STR_006,Electronics,11,1592.81,0
2025-12-19,STR_015,Toys,45,1141.65,0
2025-02-22,STR_018,Electronics,51,7324.76,0
2025-03-11,STR_013,Home,14,1191.8,0
2025-02-10,STR_015,Toys,23,540.75,0
2025-06-12,STR_018,Food,72,591.62,0
2025-04-20,STR_005,Clothing,198,8632.54,1
2025-12-05,STR_015,Clothing,50,2251.16,1
2025-09-27,STR_004,Electronics,77,10970.01,0
2025-11-01,STR_017,Toys,10,242.74,0
2025-10-06,STR_001,Home,24,1848.94,0
2025-02-16,STR_014,Clothing,55,2635.27,0
2025-05-26,STR_002,Food,29,237.52,0
2025-02-20,STR_020,Food,39,319.16,0
2025-09-02,STR_005,Electronics,80,11412.55,0
2025-08-30,STR_002,Electronics,20,3220.38,0
2025-09-18,STR_019,Clothing,166,7071.23,1
2025-04-04,STR_005,Food,64,492.9,0
2025-01-25,STR_016,Clothing,59,2631.36,0
2025-09-06,STR_020,Toys,22,568.76,0
2025-08-16,STR_001,Electronics,26,3844.72,1
2025-02-24,STR_015,Electronics,164,25220.36,1
2025-03-13,STR_002,Toys,110,2969.25,1
2025-09-06,STR_017,Clothing,91,3986.86,0
2025-07-19,STR_011,Food,196,1821.98,1
2025-05-09,STR_003,Toys,48,1208.97,0
2025-04-14,STR_004,Home,69,5754.04,0
2025-06-27,STR_018,Home,42,3051.55,1
2025-05-11,STR_004,Toys,15,348.9,0
2025-02-23,STR_005,Food,82,704.86,0
2025-08-26,STR_009,Toys,82,2145.95,0
2025-06-18,STR_009,Food,54,449.37,0
2025-04-08,STR_008,Electronics,92,13182.13,0
2025-11-05,STR_020,Electronics,20,3194.07,0
2025-09-20,STR_002,Home,46,3421.45,0
2025-06-07,STR_008,Home,42,3231.41,0
2025-11-22,STR_016,Home,82,6927.51,0
2025-06-25,STR_012,Food,54,499.96,0
2025-11-19,STR_015,Food,45,420.64,0
2025-10-21,STR_012,Electronics,97,14161.97,0
2025-06-18,STR_006,Food,71,568.17,0
2025-03-30,STR_002,Home,54,4059.19,0
2025-06-08,STR_008,Food,184,1490.58,1
2025-08-31,STR_001,Food,34,305.74,0
2025-02-22,STR_014,Electronics,96,15382.09,0
2025-03-29,STR_005,Home,58,4829.37,0
2025-11-17,STR_005,Clothing,79,3757.23,0
2025-03-12,STR_019,Home,66,5767.59,0
2025-01-30,STR_011,Toys,10,235.51,0
2025-02-07,STR_007,Clothing,51,2510.01,0
2025-06-07,STR_020,Electronics,24,3849.46,0
2025-11-12,STR_008,Electronics,56,7622.22,1
2025-05-03,STR_001,Toys,106,2668.19,1
2025-03-18,STR_005,Toys,110,2725.61,1
2025-10-01,STR_011,Food,26,220.52,0
2025-09-23,STR_007,Home,84,6512.78,0
2025-05-30,STR_014,Home,82,7200.28,0
2025-02-24,STR_003,Food,29,235.6,0
2025-03-28,STR_012,Clothing,194,7908.62,1
2025-11-14,STR_014,Toys,85,2293.06,0
2025-10-28,STR_002,Home,90,7792.94,0
2025-03-21,STR_001,Food,35,302.09,0
2025-12-30,STR_015,Toys,158,3838.2,1
2025-02-08,STR_010,Food,13,121.4,0
2025-12-29,STR_015,Food,35,289.24,0
2025-02-13,STR_015,Electronics,91,14460.16,0
2025-02-14,STR_002,Clothing,89,3882.51,0
2025-12-27,STR_019,Home,79,6659.37,0
2025-08-10,STR_002,Home,128,10418.85,1
2025-05-21,STR_007,Home,84,6344.44,0
2025-10-18,STR_020,Toys,76,1873.15,0
2025-02-04,STR_007,Clothing,93,3793.64,0
2025-11-14,STR_009,Clothing,92,4190.4,1
2025-05-08,STR_014,Clothing,54,2356.25,0
2025-04-06,STR_004,Toys,30,770.05,0
2025-01-18,STR_017,Food,57,502.15,0
2025-04-02,STR_008,Toys,24,606.34,0
2025-10-13,STR_003,Clothing,62,2881.85,0
2025-11-10,STR_006,Food,86,766.12,0
2025-04-08,STR_014,Toys,97,2219.68,0
2025-06-13,STR_005,Electronics,186,27411.4,1
2025-09-27,STR_006,Home,118,10121.43,1
2025-04-30,STR_006,Toys,15,402.73,0
2025-11-07,STR_011,Clothing,154,7253.89,1
2025-10-07,STR_006,Food,30,270.57,0
2025-02-03,STR_001,Electronics,83,12761.41,0
2025-02-25,STR_012,Clothing,44,2023.48,0
2025-05-11,STR_008,Food,30,240.1,0
